epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,481,595,129
0,train,Liberal,548,678,179
0,train,Neutral,168,194,56
0,validation,Conservative,146,101,2
0,validation,Liberal,180,114,2
0,validation,Neutral,68,33,3
1,train,Conservative,634,486,85
1,train,Liberal,682,619,104
1,train,Neutral,195,185,38
1,validation,Conservative,2,195,52
1,validation,Liberal,0,207,89
1,validation,Neutral,0,69,35
2,train,Conservative,4,923,278
2,train,Liberal,3,1085,317
2,train,Neutral,1,281,136
2,validation,Conservative,1,151,97
2,validation,Liberal,2,177,117
2,validation,Neutral,0,35,69
3,train,Conservative,208,650,347
3,train,Liberal,254,858,293
3,train,Neutral,71,200,147
3,validation,Conservative,31,161,57
3,validation,Liberal,23,199,74
3,validation,Neutral,4,41,59
4,train,Conservative,528,402,275
4,train,Liberal,566,649,190
4,train,Neutral,150,106,162
4,validation,Conservative,28,155,66
4,validation,Liberal,27,190,79
4,validation,Neutral,7,28,69
-1,test,Conservative,16,141,90
-1,test,Liberal,16,217,91
-1,test,Neutral,6,29,43
