epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,983,205,17
0,train,Liberal,1108,276,21
0,train,Neutral,329,85,4
0,validation,Conservative,248,0,1
0,validation,Liberal,296,0,0
0,validation,Neutral,104,0,0
1,train,Conservative,1176,0,29
1,train,Liberal,1376,3,26
1,train,Neutral,412,1,5
1,validation,Conservative,249,0,0
1,validation,Liberal,296,0,0
1,validation,Neutral,104,0,0
2,train,Conservative,1082,0,123
2,train,Liberal,1288,0,117
2,train,Neutral,379,0,39
2,validation,Conservative,249,0,0
2,validation,Liberal,296,0,0
2,validation,Neutral,104,0,0
3,train,Conservative,1186,0,19
3,train,Liberal,1383,0,22
3,train,Neutral,409,0,9
3,validation,Conservative,249,0,0
3,validation,Liberal,296,0,0
3,validation,Neutral,104,0,0
4,train,Conservative,1191,0,14
4,train,Liberal,1392,0,13
4,train,Neutral,414,0,4
4,validation,Conservative,249,0,0
4,validation,Liberal,296,0,0
4,validation,Neutral,104,0,0
-1,test,Conservative,247,0,0
-1,test,Liberal,324,0,0
-1,test,Neutral,78,0,0
