epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,252,483,470
0,train,Liberal,269,585,551
0,train,Neutral,90,132,196
0,validation,Conservative,62,107,80
0,validation,Liberal,68,148,80
0,validation,Neutral,21,27,56
1,train,Conservative,236,428,541
1,train,Liberal,187,640,578
1,train,Neutral,69,88,261
1,validation,Conservative,47,105,97
1,validation,Liberal,35,151,110
1,validation,Neutral,12,22,70
2,train,Conservative,328,365,512
2,train,Liberal,165,671,569
2,train,Neutral,60,72,286
2,validation,Conservative,69,95,85
2,validation,Liberal,56,146,94
2,validation,Neutral,12,19,73
3,train,Conservative,395,295,515
3,train,Liberal,128,764,513
3,train,Neutral,70,55,293
3,validation,Conservative,64,100,85
3,validation,Liberal,51,164,81
3,validation,Neutral,14,22,68
4,train,Conservative,437,234,534
4,train,Liberal,115,828,462
4,train,Neutral,75,35,308
4,validation,Conservative,71,104,74
4,validation,Liberal,58,158,80
4,validation,Neutral,11,23,70
-1,test,Conservative,72,82,93
-1,test,Liberal,50,180,94
-1,test,Neutral,15,20,43
