epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,287,519,399
0,train,Liberal,308,652,445
0,train,Neutral,84,163,171
0,validation,Conservative,90,101,58
0,validation,Liberal,111,125,60
0,validation,Neutral,21,30,53
1,train,Conservative,704,357,144
1,train,Liberal,741,513,151
1,train,Neutral,141,127,150
1,validation,Conservative,155,60,34
1,validation,Liberal,151,108,37
1,validation,Neutral,40,19,45
2,train,Conservative,864,283,58
2,train,Liberal,705,586,114
2,train,Neutral,149,76,193
2,validation,Conservative,152,73,24
2,validation,Liberal,124,151,21
2,validation,Neutral,39,27,38
3,train,Conservative,966,202,37
3,train,Liberal,527,794,84
3,train,Neutral,132,71,215
3,validation,Conservative,128,86,35
3,validation,Liberal,101,161,34
3,validation,Neutral,32,26,46
4,train,Conservative,1041,107,57
4,train,Liberal,300,995,110
4,train,Neutral,101,76,241
4,validation,Conservative,142,81,26
4,validation,Liberal,113,160,23
4,validation,Neutral,40,29,35
-1,test,Conservative,135,78,34
-1,test,Liberal,123,181,20
-1,test,Neutral,23,27,28
