,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3813157894736842,0.5359868421052632,0.3813157894736842
1,0,validation,0.3683862433862434,0.5262896825396826,0.3683862433862434
2,1,train,0.41585526315789473,0.5618914473684211,0.41585526315789473
3,1,validation,0.3655753968253968,0.5241815476190477,0.3655753968253968
4,2,train,0.3668421052631579,0.5251315789473685,0.3668421052631579
5,2,validation,0.43187830687830686,0.5739087301587302,0.43187830687830686
6,3,train,0.34506072874493926,0.5087664473684211,0.34513157894736846
7,3,validation,0.39236111111111116,0.5442708333333334,0.39236111111111116
8,4,train,0.42236842105263156,0.5667763157894737,0.42236842105263156
9,4,validation,0.39880952380952384,0.5491071428571429,0.39880952380952384
10,5,train,0.32743421052631577,0.49557565789473684,0.32743421052631577
11,5,validation,0.2567791005291005,0.4425843253968254,0.2567791005291005
12,6,train,0.37532894736842104,0.4788651315789474,0.16480263157894737
13,6,validation,0.5,0.5,0.0
14,7,train,0.4532894736842105,0.4899671052631579,0.053289473684210525
15,7,validation,0.5,0.5,0.0
16,8,train,0.4829605263157895,0.5451151315789474,0.21453947368421053
17,8,validation,0.4125330687830688,0.5593998015873016,0.4125330687830688
18,9,train,0.4529605263157895,0.5278782894736842,0.20559210526315788
19,9,validation,0.5,0.5,0.0
20,-1,test,0.5,0.5,0.0
