epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,451,353,401
0,train,Liberal,454,458,493
0,train,Neutral,138,82,198
0,validation,Conservative,86,74,89
0,validation,Liberal,80,110,106
0,validation,Neutral,14,15,75
1,train,Conservative,548,374,283
1,train,Liberal,378,749,278
1,train,Neutral,96,74,248
1,validation,Conservative,81,129,39
1,validation,Liberal,66,191,39
1,validation,Neutral,25,30,49
2,train,Conservative,841,276,88
2,train,Liberal,262,1075,68
2,train,Neutral,98,58,262
2,validation,Conservative,114,112,23
2,validation,Liberal,90,171,35
2,validation,Neutral,34,35,35
3,train,Conservative,1127,52,26
3,train,Liberal,61,1312,32
3,train,Neutral,44,38,336
3,validation,Conservative,136,76,37
3,validation,Liberal,123,138,35
3,validation,Neutral,29,27,48
4,train,Conservative,1161,20,24
4,train,Liberal,11,1383,11
4,train,Neutral,13,8,397
4,validation,Conservative,143,78,28
4,validation,Liberal,114,151,31
4,validation,Neutral,32,30,42
-1,test,Conservative,121,77,49
-1,test,Liberal,138,154,32
-1,test,Neutral,33,22,23
