epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,92,350,763
0,train,Liberal,122,396,887
0,train,Neutral,33,72,313
0,validation,Conservative,8,146,95
0,validation,Liberal,10,200,86
0,validation,Neutral,2,42,60
1,train,Conservative,43,352,810
1,train,Liberal,31,539,835
1,train,Neutral,12,69,337
1,validation,Conservative,17,112,120
1,validation,Liberal,9,166,121
1,validation,Neutral,3,27,74
2,train,Conservative,110,258,837
2,train,Liberal,58,544,803
2,train,Neutral,38,41,339
2,validation,Conservative,17,83,149
2,validation,Liberal,20,142,134
2,validation,Neutral,4,21,79
3,train,Conservative,166,229,810
3,train,Liberal,70,739,596
3,train,Neutral,48,25,345
3,validation,Conservative,35,117,97
3,validation,Liberal,36,169,91
3,validation,Neutral,13,28,63
4,train,Conservative,145,125,935
4,train,Liberal,51,813,541
4,train,Neutral,19,18,381
4,validation,Conservative,60,99,90
4,validation,Liberal,45,165,86
4,validation,Neutral,15,25,64
-1,test,Conservative,43,94,110
-1,test,Liberal,59,175,90
-1,test,Neutral,10,21,47
