epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,355,421,429
0,train,Liberal,445,525,435
0,train,Neutral,120,134,164
0,validation,Conservative,87,70,92
0,validation,Liberal,78,129,89
0,validation,Neutral,21,28,55
1,train,Conservative,378,404,423
1,train,Liberal,406,548,451
1,train,Neutral,124,109,185
1,validation,Conservative,68,90,91
1,validation,Liberal,67,132,97
1,validation,Neutral,17,22,65
2,train,Conservative,415,512,278
2,train,Liberal,408,719,278
2,train,Neutral,137,133,148
2,validation,Conservative,52,135,62
2,validation,Liberal,55,183,58
2,validation,Neutral,17,32,55
3,train,Conservative,464,609,132
3,train,Liberal,368,936,101
3,train,Neutral,155,151,112
3,validation,Conservative,108,100,41
3,validation,Liberal,87,158,51
3,validation,Neutral,22,27,55
4,train,Conservative,535,552,118
4,train,Liberal,411,879,115
4,train,Neutral,149,140,129
4,validation,Conservative,106,98,45
4,validation,Liberal,93,150,53
4,validation,Neutral,22,29,53
-1,test,Conservative,103,89,55
-1,test,Liberal,106,168,50
-1,test,Neutral,20,28,30
