epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,357,435,413
0,train,Liberal,436,475,494
0,train,Neutral,112,140,166
0,validation,Conservative,92,69,88
0,validation,Liberal,96,80,120
0,validation,Neutral,32,22,50
1,train,Conservative,416,472,317
1,train,Liberal,375,656,374
1,train,Neutral,90,161,167
1,validation,Conservative,114,59,76
1,validation,Liberal,116,83,97
1,validation,Neutral,22,21,61
2,train,Conservative,446,466,293
2,train,Liberal,288,714,403
2,train,Neutral,54,168,196
2,validation,Conservative,78,91,80
2,validation,Liberal,68,123,105
2,validation,Neutral,16,19,69
3,train,Conservative,509,432,264
3,train,Liberal,235,832,338
3,train,Neutral,41,155,222
3,validation,Conservative,102,79,68
3,validation,Liberal,93,126,77
3,validation,Neutral,16,24,64
4,train,Conservative,601,351,253
4,train,Liberal,165,1042,198
4,train,Neutral,18,152,248
4,validation,Conservative,100,97,52
4,validation,Liberal,78,140,78
4,validation,Neutral,16,32,56
-1,test,Conservative,87,83,77
-1,test,Liberal,86,151,87
-1,test,Neutral,12,21,45
