epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,335,511,359
0,train,Liberal,385,630,390
0,train,Neutral,109,174,135
0,validation,Conservative,26,115,108
0,validation,Liberal,23,143,130
0,validation,Neutral,11,22,71
1,train,Conservative,230,742,233
1,train,Liberal,226,976,203
1,train,Neutral,67,201,150
1,validation,Conservative,30,185,34
1,validation,Liberal,24,240,32
1,validation,Neutral,15,54,35
2,train,Conservative,327,741,137
2,train,Liberal,224,1072,109
2,train,Neutral,69,201,148
2,validation,Conservative,69,148,32
2,validation,Liberal,53,208,35
2,validation,Neutral,18,43,43
3,train,Conservative,476,592,137
3,train,Liberal,186,1154,65
3,train,Neutral,60,169,189
3,validation,Conservative,75,147,27
3,validation,Liberal,54,208,34
3,validation,Neutral,28,40,36
4,train,Conservative,684,426,95
4,train,Liberal,104,1265,36
4,train,Neutral,29,164,225
4,validation,Conservative,73,164,12
4,validation,Liberal,55,218,23
4,validation,Neutral,21,59,24
-1,test,Conservative,77,141,29
-1,test,Liberal,60,229,35
-1,test,Neutral,18,36,24
