epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,356,203,646
0,train,Liberal,436,234,735
0,train,Neutral,117,70,231
0,validation,Conservative,105,47,97
0,validation,Liberal,118,66,112
0,validation,Neutral,32,14,58
1,train,Conservative,478,249,478
1,train,Liberal,479,332,594
1,train,Neutral,136,73,209
1,validation,Conservative,96,105,48
1,validation,Liberal,92,145,59
1,validation,Neutral,47,26,31
2,train,Conservative,621,384,200
2,train,Liberal,582,588,235
2,train,Neutral,223,123,72
2,validation,Conservative,112,91,46
2,validation,Liberal,98,155,43
2,validation,Neutral,46,24,34
3,train,Conservative,663,389,153
3,train,Liberal,548,646,211
3,train,Neutral,181,129,108
3,validation,Conservative,110,84,55
3,validation,Liberal,93,141,62
3,validation,Neutral,45,23,36
4,train,Conservative,682,408,115
4,train,Liberal,301,964,140
4,train,Neutral,146,175,97
4,validation,Conservative,96,115,38
4,validation,Liberal,80,162,54
4,validation,Neutral,31,25,48
-1,test,Conservative,77,118,52
-1,test,Liberal,80,182,62
-1,test,Neutral,17,32,29
