,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3605263157894737,0.5203947368421052,0.3605263157894737
1,0,validation,0.36772486772486773,0.5257936507936508,0.36772486772486773
2,1,train,0.38203947368421054,0.5365296052631578,0.38203947368421054
3,1,validation,0.3738425925925926,0.5303819444444444,0.3738425925925926
4,2,train,0.4083552631578948,0.556266447368421,0.4083552631578948
5,2,validation,0.42013888888888884,0.5651041666666666,0.42013888888888884
6,3,train,0.4584210526315789,0.5938157894736842,0.4584210526315789
7,3,validation,0.45651455026455023,0.5923859126984127,0.45651455026455023
8,4,train,0.49736842105263157,0.6230263157894737,0.49736842105263157
9,4,validation,0.455026455026455,0.5912698412698413,0.455026455026455
10,5,train,0.5523684210526316,0.6642763157894737,0.5523684210526316
11,5,validation,0.46825396825396826,0.6011904761904762,0.46825396825396826
12,6,train,0.5908552631578947,0.6931414473684211,0.5908552631578947
13,6,validation,0.451223544973545,0.5884176587301587,0.451223544973545
14,7,train,0.6028289473684211,0.7021217105263158,0.6028289473684211
15,7,validation,0.451223544973545,0.5884176587301587,0.451223544973545
16,8,train,0.6377631578947368,0.7283223684210526,0.6377631578947368
17,8,validation,0.464781746031746,0.5985863095238095,0.464781746031746
18,9,train,0.6565131578947369,0.7423848684210526,0.6565131578947369
19,9,validation,0.46775793650793646,0.6008184523809523,0.46775793650793646
20,-1,test,0.5219907407407407,0.6414930555555556,0.5219907407407407
